IDorderOrderBuy,IDorderOrderSell,Open,Close,Amount,TradeTrigger,Zone,OpenTime,CloseTime,Profit,feeBuy,feeSell
29869570336.0,30161181654.0,0.0503884999999999,0.054183,1.0,Grid,0.0505,2021-02-23T14:00:11.401271,2021-02-24T16:50:53.269120,0.0035944999999999,0.0002,
29821437365.0,30161182494.0,0.0509845,0.054183,1.0,Grid,0.051,2021-02-23T09:50:09.678257,2021-02-24T16:50:53.590017,0.0029985,0.0002,
29818308066.0,30161183330.0,0.0514485,0.054183,1.0,Grid,0.0515,2021-02-23T09:34:07.010976,2021-02-24T16:50:53.921486,0.0025345,0.0002,
29810844617.0,30161184147.0,0.051924,0.054183,1.0,Grid,0.052,2021-02-23T08:54:56.640515,2021-02-24T16:50:54.183742,0.002059,0.0002,
29809509865.0,30161184908.0,0.0522,0.054183,1.0,Grid,0.0525,2021-02-23T08:47:54.512345,2021-02-24T16:50:54.574368,0.0017829999999999,0.0002,
29783191958.0,30161185597.0,0.0529,0.054183,1.0,Grid,0.053,2021-02-23T06:12:21.367470,2021-02-24T16:50:54.855619,0.0010829999999999,0.0002,
29689543568.0,30163744630.0,0.053425,0.0544595,1.0,Grid,0.0535,2021-02-22T20:57:39.511380,2021-02-24T17:07:37.530100,0.0008345,0.0002,
30191470202.0,30192286509.0,0.0524275,0.053447,1.0,Grid,0.0525,2021-02-24T19:55:32.391418,2021-02-24T20:00:35.822595,0.0008195,0.0002,
30191235047.0,30192379442.0,0.05284,0.0555149999999999,1.0,Grid,0.053,2021-02-24T19:54:05.394103,2021-02-24T20:01:08.446867,0.001975,0.0007,
30166799018.0,30192482592.0,0.053375,0.057025,1.0,Grid,0.0535,2021-02-24T17:25:15.605134,2021-02-24T20:01:45.245872,0.00345,0.0002,
29689129129.0,30192485581.0,0.0537,0.057025,1.0,Grid,0.054,2021-02-22T20:55:35.250674,2021-02-24T20:01:46.388437,0.003125,0.0002,
29682667020.0,30192487857.0,0.0543105,0.057025,1.0,Grid,0.0545,2021-02-22T20:21:25.232946,2021-02-24T20:01:47.081248,0.0025144999999999,0.0002,
29681896151.0,30192490289.0,0.054715,0.057025,1.0,Grid,0.055,2021-02-22T20:17:24.610324,2021-02-24T20:01:47.774198,0.0021099999999999,0.0002,
29672874780.0,30192493064.0,0.0542044999999999,0.057025,1.0,Grid,0.0555,2021-02-22T19:29:23.549813,2021-02-24T20:01:48.714033,0.0026204999999999,0.0002,
29672879181.0,30192631830.0,0.0542044999999999,0.0569075,1.0,Grid,0.0559999999999999,2021-02-22T19:29:25.061201,2021-02-24T20:02:39.024349,0.002503,0.0002,
29672884018.0,30192635167.0,0.0542045,0.0569075,1.0,Grid,0.0565,2021-02-22T19:29:26.284852,2021-02-24T20:02:40.288740,0.002503,0.0002,
29672886258.0,30194099956.0,0.0542045,0.057448,1.0,Grid,0.057,2021-02-22T19:29:26.937151,2021-02-24T20:10:52.216069,0.0030434999999999,0.0002,
30195690270.0,30196914918.0,0.055387,0.056495,1.0,Grid,0.0555,2021-02-24T20:19:29.609533,2021-02-24T20:25:56.589458,0.0009079999999999,0.0002,
30195491218.0,30201046679.0,0.0559,0.056964,1.0,Grid,0.0559999999999999,2021-02-24T20:18:29.005294,2021-02-24T20:47:36.110610,0.000864,0.0002,
30195096606.0,30201159121.0,0.055921,0.057193,1.0,Grid,0.0565,2021-02-24T20:16:26.947834,2021-02-24T20:48:11.216954,0.0010719999999999,0.0002,
30194896477.0,30201426497.0,0.05653,0.0576125,1.0,Grid,0.057,2021-02-24T20:15:24.085419,2021-02-24T20:49:37.721928,0.0008824999999999,0.0002,
29672888714.0,30201429570.0,0.0542045,0.0576125,1.0,Grid,0.0575,2021-02-22T19:29:27.836538,2021-02-24T20:49:38.904779,0.0032079999999999,0.0002,
29533387097.0,30202227423.0,0.0578184999999999,0.058969,1.0,Grid,0.0579999999999999,2021-02-22T04:31:38.172135,2021-02-24T20:54:07.797401,0.0009504999999999,0.0002,
28965258776.0,30203690423.0,0.0581875,0.0594,1.0,Grid,0.0585,2021-02-19T07:09:13.644030,2021-02-24T21:02:11.618095,0.0010124999999999,0.0002,
28964840325.0,30204019393.0,0.0586395,0.0599279999999999,1.0,Grid,0.059,2021-02-19T07:06:43.675540,2021-02-24T21:04:12.319467,0.0010885,0.0002,
30205451366.0,30208744144.0,0.0584284999999999,0.059489,1.0,Grid,0.0585,2021-02-24T21:12:12.339898,2021-02-24T21:30:43.543786,0.0008605,0.0002,
30205454385.0,30208745184.0,0.0584285,0.059489,1.0,Grid,0.059,2021-02-24T21:12:13.158401,2021-02-24T21:30:43.825034,0.0008605,0.0002,
30211331495.0,30211822642.0,0.0564,0.057448,1.0,Grid,0.057,2021-02-24T21:44:50.706738,2021-02-24T21:47:21.527841,0.000848,0.0002,
30211232988.0,30214001207.0,0.056836,0.057873,1.0,Grid,0.0575,2021-02-24T21:44:21.497457,2021-02-24T21:58:54.879689,0.0008369999999999,0.0002,
30212585707.0,30214607955.0,0.0569925,0.0581305,1.0,Grid,0.057,2021-02-24T21:51:22.721378,2021-02-24T22:02:26.088501,0.000438,0.0007,
30218091214.0,30218979376.0,0.0550605,0.05607,1.0,Grid,0.0555,2021-02-24T22:21:04.035043,2021-02-24T22:25:32.512585,0.0008094999999999,0.0002,
30217500970.0,30220873627.0,0.0559885,0.057025,1.0,Grid,0.0559999999999999,2021-02-24T22:18:03.189595,2021-02-24T22:35:34.266681,0.0008365,0.0002,
30216713387.0,30223261598.0,0.056326,0.057368,1.0,Grid,0.0565,2021-02-24T22:14:01.572831,2021-02-24T22:48:12.289041,0.000842,0.0002,
30215943892.0,30225937696.0,0.056993,0.058366,1.0,Grid,0.057,2021-02-24T22:09:59.696909,2021-02-24T23:02:45.489200,0.0011729999999999,0.0002,
30230667986.0,30241353851.0,0.05653,0.057999,1.0,Grid,0.057,2021-02-24T23:28:51.485834,2021-02-25T00:32:13.591563,0.001269,0.0002,
30279803533.0,30289042326.0,0.053469,0.0545755,1.0,Grid,0.0535,2021-02-25T04:27:11.903828,2021-02-25T05:20:22.903428,0.0009064999999999,0.0002,
30278040860.0,30289261756.0,0.053801,0.054897,1.0,Grid,0.054,2021-02-25T04:17:43.856463,2021-02-25T05:21:56.325531,0.0008959999999999,0.0002,
30271221542.0,30289362839.0,0.054473,0.0556059999999999,1.0,Grid,0.0545,2021-02-25T03:38:01.255189,2021-02-25T05:22:57.333727,0.000933,0.0002,
30260957443.0,30289777002.0,0.0547845,0.0560549999999999,1.0,Grid,0.055,2021-02-25T02:40:12.964517,2021-02-25T05:26:58.363952,0.0010705,0.0002,
30259848762.0,30289890135.0,0.055484,0.0565295,1.0,Grid,0.0555,2021-02-25T02:33:45.411250,2021-02-25T05:27:59.008777,0.0008454999999999,0.0002,
30299105565.0,30302149094.0,0.0553925,0.056428,1.0,Grid,0.0555,2021-02-25T06:28:46.048503,2021-02-25T06:46:18.243786,0.0008355,0.0002,
30258051779.0,30302780074.0,0.055987,0.057075,1.0,Grid,0.0559999999999999,2021-02-25T02:22:43.293872,2021-02-25T06:49:53.941222,0.0008879999999999,0.0002,
30255581778.0,30304876481.0,0.056239,0.057267,1.0,Grid,0.0565,2021-02-25T02:08:08.475273,2021-02-25T07:01:55.111723,0.000828,0.0002,
30306800483.0,30310171285.0,0.0561,0.057142,1.0,Grid,0.0565,2021-02-25T07:13:28.534513,2021-02-25T07:32:33.968803,0.000842,0.0002,
30243688222.0,30311177802.0,0.0569485,0.057959,1.0,Grid,0.057,2021-02-25T00:47:16.395314,2021-02-25T07:38:04.556901,0.0008104999999999,0.0002,
30341319102.0,30356442729.0,0.05547,0.0565505,1.0,Grid,0.0555,2021-02-25T11:01:55.704953,2021-02-25T12:35:19.100647,0.0008804999999999,0.0002,
30390950963.0,30395705690.0,0.0533919999999999,0.054473,1.0,Grid,0.0535,2021-02-25T16:26:25.206162,2021-02-25T16:53:35.739561,0.0008809999999999,0.0002,
30390382171.0,30398499004.0,0.0538795,0.054897,1.0,Grid,0.054,2021-02-25T16:23:27.313411,2021-02-25T17:12:09.524492,0.0008175,0.0002,
30387774838.0,30404285900.0,0.054254,0.0553059999999999,1.0,Grid,0.0545,2021-02-25T16:09:23.634048,2021-02-25T17:50:14.450409,0.000852,0.0002,
30379781277.0,30406203644.0,0.054641,0.0557105,1.0,Grid,0.055,2021-02-25T15:17:38.764257,2021-02-25T18:02:21.981627,0.0008695,0.0002,
30418093258.0,30423361041.0,0.0548899999999999,0.0560549999999999,1.0,Grid,0.055,2021-02-25T19:19:43.663530,2021-02-25T19:54:54.620096,0.000965,0.0002,
30468291651.0,30474769492.0,0.051771,0.05286,1.0,Grid,0.052,2021-02-26T00:31:46.118424,2021-02-26T01:09:23.591192,0.0008889999999999,0.0002,
30468295427.0,30474770957.0,0.051771,0.05286,1.0,Grid,0.0525,2021-02-26T00:31:47.467402,2021-02-26T01:09:24.207202,0.0008889999999999,0.0002,
30513392570.0,30516502264.0,0.050914,0.0519945,1.0,Grid,0.051,2021-02-26T05:08:00.066359,2021-02-26T05:28:03.423884,0.0008804999999999,0.0002,
30533457503.0,30534557073.0,0.049391,0.0505005,1.0,Grid,0.0495,2021-02-26T07:03:32.190140,2021-02-26T07:09:02.467235,0.0009094999999999,0.0002,
30530947108.0,30535251313.0,0.0498339999999999,0.050904,1.0,Grid,0.05,2021-02-26T06:50:54.796532,2021-02-26T07:12:33.654370,0.0008699999999999,0.0002,
30542658660.0,30545169353.0,0.048938,0.0502769999999999,1.0,Grid,0.049,2021-02-26T07:48:14.076136,2021-02-26T08:00:14.057884,0.0011389999999999,0.0002,
30539250993.0,30546026787.0,0.0493565,0.050408,1.0,Grid,0.0495,2021-02-26T07:32:39.202626,2021-02-26T08:04:18.705445,0.0008515,0.0002,
30538505078.0,30549628654.0,0.04991,0.0509225,1.0,Grid,0.05,2021-02-26T07:29:09.554261,2021-02-26T08:22:26.064608,0.0008124999999999,0.0002,
30529472711.0,30550509390.0,0.050299,0.051427,1.0,Grid,0.0505,2021-02-26T06:43:27.412667,2021-02-26T08:26:56.302726,0.0009279999999999,0.0002,
30556796165.0,30561930883.0,0.049951,0.051208,1.0,Grid,0.05,2021-02-26T09:00:03.618931,2021-02-26T09:27:10.765273,0.0010569999999999,0.0002,
30554214855.0,30572610548.0,0.0503435,0.0513715,1.0,Grid,0.0505,2021-02-26T08:47:00.096926,2021-02-26T10:28:29.489459,0.000828,0.0002,
30596389042.0,30606767626.0,0.0494585,0.050561,1.0,Grid,0.0495,2021-02-26T12:52:08.192453,2021-02-26T13:49:52.733010,0.0009025,0.0002,
30616235463.0,30625373864.0,0.048721,0.049841,1.0,Grid,0.049,2021-02-26T14:41:35.789706,2021-02-26T15:30:41.783622,0.00092,0.0002,
30612359472.0,30638667735.0,0.049489,0.0505,1.0,Grid,0.0495,2021-02-26T14:22:31.089933,2021-02-26T16:47:30.219580,0.000811,0.0002,
30595169663.0,30642197506.0,0.0499995,0.051,1.0,Grid,0.05,2021-02-26T12:46:02.866210,2021-02-26T17:07:35.567842,0.0008004999999999,0.0002,
30657122765.0,30697258712.0,0.049899,0.050904,1.0,Grid,0.05,2021-02-26T18:36:21.557073,2021-02-26T22:34:20.321901,0.0008049999999999,0.0002,
30594022070.0,30699458552.0,0.050239,0.0513115,1.0,Grid,0.0505,2021-02-26T12:39:33.937520,2021-02-26T22:46:20.571497,0.0008725,0.0002,
30528778348.0,30707426390.0,0.050904,0.05195,1.0,Grid,0.051,2021-02-26T06:39:57.223445,2021-02-26T23:33:18.642761,0.0008459999999999,0.0002,
30510383508.0,30711991728.0,0.051433,0.052466,1.0,Grid,0.0515,2021-02-26T04:50:47.590615,2021-02-27T00:01:48.202355,0.0008329999999999,0.0002,
30736577539.0,30786290867.0,0.049951,0.050979,1.0,Grid,0.05,2021-02-27T02:40:29.016592,2021-02-27T07:39:20.484622,0.0008279999999999,0.0002,
30731917225.0,30786817125.0,0.050454,0.0514674999999999,1.0,Grid,0.0505,2021-02-27T02:10:58.286895,2021-02-27T07:42:50.167746,0.0008135,0.0002,
30726706414.0,30809376771.0,0.050941,0.051948,1.0,Grid,0.051,2021-02-27T01:39:27.730149,2021-02-27T10:20:28.531377,0.000807,0.0002,
30855975061.0,30900728568.0,0.0499105,0.051107,1.0,Grid,0.05,2021-02-27T15:47:41.867577,2021-02-27T20:56:25.866251,0.0009964999999999,0.0002,
31020543692.0,31023325708.0,0.046934,0.04801,1.0,Grid,0.047,2021-02-28T11:05:16.926418,2021-02-28T11:19:54.205441,0.0008759999999999,0.0002,
31016107511.0,31026283851.0,0.047192,0.0483655,1.0,Grid,0.0475,2021-02-28T10:42:20.964293,2021-02-28T11:37:01.727993,0.0009734999999999,0.0002,
31030306663.0,31032247750.0,0.047346,0.048354,1.0,Grid,0.0475,2021-02-28T12:01:15.888974,2021-02-28T12:11:49.913116,0.000808,0.0002,
31043149621.0,31049502006.0,0.046993,0.0480095,1.0,Grid,0.047,2021-02-28T13:11:40.541756,2021-02-28T13:45:53.535779,0.0008164999999999,0.0002,
31042075867.0,31082749342.0,0.0474235,0.04844,1.0,Grid,0.0475,2021-02-28T13:06:40.734225,2021-02-28T17:17:59.516337,0.0008164999999999,0.0002,
31134016346.0,31134558436.0,0.0448035,0.046359,1.0,Grid,0.045,2021-02-28T23:02:19.821841,2021-02-28T23:04:52.540667,0.0013554999999999,0.0002,
31130223119.0,31146779453.0,0.0454745,0.0465285,1.0,Grid,0.0455,2021-02-28T22:41:41.384081,2021-03-01T00:18:14.252674,0.0008539999999999,0.0002,
31128629036.0,31156361018.0,0.0456995,0.046701,1.0,Grid,0.046,2021-02-28T22:33:06.932859,2021-03-01T01:21:45.162114,0.0008015,0.0002,
31114878505.0,31158110531.0,0.046412,0.0474995,1.0,Grid,0.0465,2021-02-28T21:10:13.455475,2021-03-01T01:34:54.481340,0.0008874999999999,0.0002,
31114020650.0,31160027241.0,0.046973,0.0480535,1.0,Grid,0.047,2021-02-28T21:05:42.867282,2021-03-01T01:50:26.783144,0.0008804999999999,0.0002,
31108459108.0,31168880696.0,0.0473,0.0483655,1.0,Grid,0.0475,2021-02-28T20:24:12.938193,2021-03-01T02:56:49.494890,0.0008654999999999,0.0002,
31015163377.0,31171634490.0,0.0477635,0.0488145,1.0,Grid,0.048,2021-02-28T10:37:36.264683,2021-03-01T03:15:25.622433,0.0008509999999999,0.0002,
31012959860.0,31188689152.0,0.0483495,0.049355,1.0,Grid,0.0485,2021-02-28T10:24:35.305065,2021-03-01T05:23:43.081539,0.0008054999999999,0.0002,
31199254475.0,31206958839.0,0.0483,0.049332,1.0,Grid,0.0485,2021-03-01T06:45:52.115538,2021-03-01T07:33:41.002597,0.0008319999999999,0.0002,
31245563782.0,31274091487.0,0.0483885,0.049429,1.0,Grid,0.0485,2021-03-01T12:30:32.694160,2021-03-01T16:09:26.852440,0.0008404999999999,0.0002,
31003548225.0,31277450021.0,0.048961,0.050005,1.0,Grid,0.049,2021-02-28T09:29:34.512283,2021-03-01T16:31:06.639721,0.0008439999999999,0.0002,
30999886625.0,31292783464.0,0.0493615,0.0503889999999999,1.0,Grid,0.0495,2021-02-28T09:06:25.488780,2021-03-01T18:19:25.377858,0.0003275,0.0007,
31314989814.0,31337243873.0,0.049468,0.050476,1.0,Grid,0.0495,2021-03-01T21:02:21.804473,2021-03-01T23:26:54.352053,0.000808,0.0002,
31349490382.0,31368349638.0,0.049458,0.051056,1.0,Grid,0.0495,2021-03-02T00:43:34.401718,2021-03-02T02:57:26.075642,0.001398,0.0002,
30914048676.0,31368435577.0,0.049984,0.051377,1.0,Grid,0.05,2021-02-27T22:32:13.189138,2021-03-02T02:57:57.856240,0.0011929999999999,0.0002,
31373360233.0,31378351216.0,0.0498025,0.050849,1.0,Grid,0.05,2021-03-02T03:32:29.579246,2021-03-02T04:48:39.718873,0.0008464999999999,0.0002,
30850604881.0,31387418221.0,0.050495,0.0515135,1.0,Grid,0.0505,2021-02-27T15:13:13.533332,2021-03-02T07:19:21.191862,0.0008184999999999,0.0002,
30835716384.0,31392210494.0,0.050979,0.052,1.0,Grid,0.051,2021-02-27T13:30:07.418790,2021-03-02T08:10:23.210662,0.0008209999999999,0.0002,
30723265562.0,31392285985.0,0.051224,0.052236,1.0,Grid,0.0515,2021-02-27T01:18:26.110877,2021-03-02T08:11:53.271319,0.0008119999999999,0.0002,
31686461282.0,31711499931.0,0.0504,0.051404,1.0,Grid,0.0505,2021-03-03T21:17:04.369452,2021-03-04T00:07:41.609548,0.0008039999999999,0.0002,
31936812997.0,31941919302.0,0.0476805,0.048803,1.0,Grid,0.048,2021-03-05T01:48:21.107674,2021-03-05T02:15:29.625385,0.0009224999999999,0.0002,
31936619760.0,31947246437.0,0.048,0.049022,1.0,Grid,0.0485,2021-03-05T01:47:21.928495,2021-03-05T02:48:43.608174,0.000822,0.0002,
31950859198.0,31961879795.0,0.048425,0.049428,1.0,Grid,0.0485,2021-03-05T03:09:50.370211,2021-03-05T04:22:51.953246,0.0008029999999999,0.0002,
31932175712.0,31962827302.0,0.0486529999999999,0.049748,1.0,Grid,0.049,2021-03-05T01:21:40.797333,2021-03-05T04:29:55.893155,0.0008949999999999,0.0002,
31902534073.0,31972549860.0,0.049479,0.050504,1.0,Grid,0.0495,2021-03-04T22:20:00.845666,2021-03-05T05:46:20.133446,0.0008249999999999,0.0002,
31985933301.0,32009472962.0,0.048284,0.049285,1.0,Grid,0.0485,2021-03-05T07:18:21.908563,2021-03-05T09:56:18.584635,0.000801,0.0002,
31984308953.0,32097023449.0,0.048989,0.050457,1.0,Bollinger_band,0.049,2021-03-05T07:10:16.126800,2021-03-05T21:25:19.317144,0.001268,0.0002,
31983946772.0,32097024402.0,0.0493565,0.050457,1.0,Bollinger_band,0.0495,2021-03-05T07:08:19.967550,2021-03-05T21:25:19.641775,0.0009005,0.0002,
31801506973.0,32097025142.0,0.049951,0.050457,1.0,Bollinger_band,0.05,2021-03-04T10:59:17.301410,2021-03-05T21:25:19.982658,0.0003059999999999,0.0002,
32126961158.0,32142764968.0,0.0493959999999999,0.0499,1.0,Bollinger_band,0.0495,2021-03-06T00:31:12.745563,2021-03-06T02:26:26.576438,0.000304,0.0002,
32126962935.0,32142768643.0,0.049396,0.0499,1.0,Bollinger_band,0.05,2021-03-06T00:31:13.523591,2021-03-06T02:26:27.470468,0.000304,0.0002,
32142936309.0,32161006312.0,0.0499075,0.0504275,1.0,Bollinger_band,0.05,2021-03-06T02:27:26.442027,2021-03-06T05:01:29.549999,-0.00018,0.0007,
32164434228.0,32192918331.0,0.049559,0.050061,1.0,Bollinger_band,0.0495,2021-03-06T05:38:12.479347,2021-03-06T09:55:58.946802,0.000302,0.0002,
32162800671.0,32204058363.0,0.0499379999999999,0.0517565,1.0,Bollinger_band,0.05,2021-03-06T05:20:33.592857,2021-03-06T11:41:06.989120,0.0016185,0.0002,
31728219101.0,32204117292.0,0.050493,0.0522184999999999,1.0,Bollinger_band,0.0505,2021-03-04T02:11:11.151260,2021-03-06T11:41:37.967323,0.0015254999999999,0.0002,
28837676557.0,32204121660.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0625,2021-02-18T14:27:18.547950,2021-03-06T11:41:39.640696,0.0014429999999999,0.0002,
28837677206.0,32204122961.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.063,2021-02-18T14:27:18.889710,2021-03-06T11:41:40.297119,0.0014429999999999,0.0002,
28837677826.0,32204125077.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0635,2021-02-18T14:27:19.192530,2021-03-06T11:41:41.233027,0.0014429999999999,0.0002,
28837678544.0,32204126654.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.064,2021-02-18T14:27:19.520050,2021-03-06T11:41:42.010931,0.0014429999999999,0.0002,
28837679046.0,32204127706.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0645,2021-02-18T14:27:19.828590,2021-03-06T11:41:42.622762,0.0014429999999999,0.0002,
28837679921.0,32204128800.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.065,2021-02-18T14:27:20.183660,2021-03-06T11:41:43.315585,0.0014429999999999,0.0002,
28837680668.0,32204129886.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0655,2021-02-18T14:27:20.510930,2021-03-06T11:41:44.052895,0.0014429999999999,0.0002,
28837681957.0,32204130853.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.066,2021-02-18T14:27:21.079040,2021-03-06T11:41:44.745768,0.0014429999999999,0.0002,
28837682727.0,32204131857.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0665,2021-02-18T14:27:21.403200,2021-03-06T11:41:45.415571,0.0014429999999999,0.0002,
28837683429.0,32204132704.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.067,2021-02-18T14:27:21.729840,2021-03-06T11:41:46.066324,0.0014429999999999,0.0002,
28837684189.0,32204134546.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0675,2021-02-18T14:27:22.051600,2021-03-06T11:41:47.451975,0.0014429999999999,0.0002,
28837685090.0,32204135551.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.068,2021-02-18T14:27:22.407360,2021-03-06T11:41:48.148756,0.0014429999999999,0.0002,
28837686451.0,32204137724.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0685,2021-02-18T14:27:23.009150,2021-03-06T11:41:49.615351,0.0014429999999999,0.0002,
28837687142.0,32204139192.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.069,2021-02-18T14:27:23.343900,2021-03-06T11:41:50.757936,0.0014429999999999,0.0002,
28837687927.0,32204140335.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0695,2021-02-18T14:27:23.680240,2021-03-06T11:41:51.657426,0.0014429999999999,0.0002,
28837688625.0,32204141485.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.07,2021-02-18T14:27:24.010410,2021-03-06T11:41:52.678223,0.0014429999999999,0.0002,
28837689286.0,32204142831.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0705,2021-02-18T14:27:24.307640,2021-03-06T11:41:53.419596,0.0014429999999999,0.0002,
28837689899.0,32204144373.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.071,2021-02-18T14:27:24.636890,2021-03-06T11:41:54.400032,0.0014429999999999,0.0002,
28837690489.0,32204146130.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0715,2021-02-18T14:27:24.951380,2021-03-06T11:41:55.542590,0.0014429999999999,0.0002,
28837691133.0,32204147940.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.072,2021-02-18T14:27:25.286170,2021-03-06T11:41:56.563529,0.0014429999999999,0.0002,
28837691737.0,32204149263.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0725,2021-02-18T14:27:25.601380,2021-03-06T11:41:57.774737,0.0014429999999999,0.0002,
28837692342.0,32204150676.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.073,2021-02-18T14:27:25.957360,2021-03-06T11:41:58.390774,0.0014429999999999,0.0002,
28837692978.0,32204152883.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0735,2021-02-18T14:27:26.308300,2021-03-06T11:41:59.821531,0.0014429999999999,0.0002,
28837693779.0,32204154471.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.074,2021-02-18T14:27:26.665840,2021-03-06T11:42:00.761015,0.0014429999999999,0.0002,
28837694426.0,32204156376.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0745,2021-02-18T14:27:27.016820,2021-03-06T11:42:01.534944,0.0014429999999999,0.0002,
28837695024.0,32204159553.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.075,2021-02-18T14:27:27.299130,2021-03-06T11:42:02.641117,0.0014429999999999,0.0002,
28837695563.0,32204161127.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0755,2021-02-18T14:27:27.615250,2021-03-06T11:42:03.370544,0.0014429999999999,0.0002,
28837696250.0,32204164499.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.076,2021-02-18T14:27:27.944050,2021-03-06T11:42:04.431977,0.0014429999999999,0.0002,
28837696849.0,32204166760.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0765,2021-02-18T14:27:28.285330,2021-03-06T11:42:05.250359,0.0014429999999999,0.0002,
28837697392.0,32204168964.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.077,2021-02-18T14:27:28.607180,2021-03-06T11:42:06.230899,0.0014429999999999,0.0002,
28837697855.0,32204170563.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0775,2021-02-18T14:27:28.908200,2021-03-06T11:42:07.170983,0.0014429999999999,0.0002,
28837698409.0,32204172144.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.078,2021-02-18T14:27:29.215350,2021-03-06T11:42:07.863974,0.0014429999999999,0.0002,
28837699122.0,32204173441.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0785,2021-02-18T14:27:29.553250,2021-03-06T11:42:08.601619,0.0014429999999999,0.0002,
28837699854.0,32204174916.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.079,2021-02-18T14:27:29.897390,2021-03-06T11:42:09.334979,0.0014429999999999,0.0002,
28837700511.0,32204178586.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0795,2021-02-18T14:27:30.211330,2021-03-06T11:42:10.927315,0.0014429999999999,0.0002,
28837701065.0,32204179865.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.08,2021-02-18T14:27:30.564000,2021-03-06T11:42:11.583581,0.0014429999999999,0.0002,
28837701783.0,32204181371.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0805,2021-02-18T14:27:30.893340,2021-03-06T11:42:12.478728,0.0014429999999999,0.0002,
28837702561.0,32204182677.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.081,2021-02-18T14:27:31.237060,2021-03-06T11:42:13.133771,0.0014429999999999,0.0002,
28837703209.0,32204184255.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0815,2021-02-18T14:27:31.554330,2021-03-06T11:42:13.835693,0.0014429999999999,0.0002,
28837703793.0,32204186763.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.0819999999999999,2021-02-18T14:27:31.903070,2021-03-06T11:42:15.143999,0.0014429999999999,0.0002,
28837704476.0,32204188241.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0825,2021-02-18T14:27:32.248300,2021-03-06T11:42:16.039247,0.0014429999999999,0.0002,
28837705030.0,32204189705.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.083,2021-02-18T14:27:32.573580,2021-03-06T11:42:16.571215,0.0014429999999999,0.0002,
28837705633.0,32204190729.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0835,2021-02-18T14:27:32.889930,2021-03-06T11:42:17.217811,0.0014429999999999,0.0002,
28837706338.0,32204192072.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.084,2021-02-18T14:27:33.214210,2021-03-06T11:42:18.036125,0.0014429999999999,0.0002,
28837707237.0,32204193602.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0845,2021-02-18T14:27:33.719350,2021-03-06T11:42:18.809651,0.0014429999999999,0.0002,
28837707924.0,32204195310.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.085,2021-02-18T14:27:34.138080,2021-03-06T11:42:19.668429,0.0014429999999999,0.0002,
28837711708.0,32204198290.0,0.0505755,0.0522185,1.0,Bollinger_band,0.0855,2021-02-18T14:27:36.093900,2021-03-06T11:42:20.441977,0.0014429999999999,0.0002,
28837712328.0,32204200972.0,0.0505755,0.0522184999999999,1.0,Bollinger_band,0.086,2021-02-18T14:27:36.430160,2021-03-06T11:42:21.179342,0.0014429999999999,0.0002,
